Operation Name,Service,Duration,Logs
detecting image: frames/000577.jpg,pyClient,1068400,
detecting image: frames/001108.jpg,pyClient,940793,
detect,pyServer,122806,"[log(ts=1682395738692952, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395738762651, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395738762671, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395738771038, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395738814514, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395738814554, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
detect,pyServer,992028,"[log(ts=1682396227751608, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396227806905, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396227807028, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396227882080, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396228735963, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396228736118, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000686.jpg post detection process,pyClient,88942,
image frames/000029.jpg send to server for detection,pyClient,1202251,
image frames/000540.jpg post detection process,pyClient,91055,
frame_detection,pyClient,1516979,
detecting image: frames/000693.jpg,pyClient,1168926,
detecting image: frames/000920.jpg,pyClient,982075,
image frames/000278.jpg send to server for detection,pyClient,1297478,
image frames/000309.jpg send to server for detection,pyClient,1017403,
frame_detection,pyClient,1111974,
detecting image: frames/001207.jpg,pyClient,982274,
detecting image: frames/000128.jpg,pyClient,1250467,
frame_detection,pyClient,1363309,
image frames/000601.jpg post detection process,pyClient,93636,
image frames/001013.jpg post detection process,pyClient,87862,
detecting image: frames/000768.jpg,pyClient,1362386,
frame_detection,pyClient,1338782,
frame_detection,pyClient,1512401,
image frames/000270.jpg post detection process,pyClient,90635,
image frames/001179.jpg send to server for detection,pyClient,1200313,
frame_detection,pyClient,1231486,
detecting image: frames/001137.jpg,pyClient,1305209,
detecting image: frames/000552.jpg,pyClient,1234417,
image frames/000069.jpg send to server for detection,pyClient,1178532,
frame_detection,pyClient,1171806,
image frames/000951.jpg send to server for detection,pyClient,300319,
frame_detection,pyClient,1231224,
image frames/000321.jpg send to server for detection,pyClient,244427,
frame_detection,pyClient,1289140,
image frames/000100.jpg post detection process,pyClient,96962,
image frames/001077.jpg post detection process,pyClient,90099,
image frames/000480.jpg post detection process,pyClient,105606,
image frames/000124.jpg send to server for detection,pyClient,1313372,
frame_detection,pyClient,514383,
frame_detection,pyClient,1195589,
detecting image: frames/001101.jpg,pyClient,680248,
frame_detection,pyClient,1180010,
frame_detection,pyClient,1022149,
detecting image: frames/000818.jpg,pyClient,1026131,
image frames/000966.jpg post detection process,pyClient,84990,
detecting image: frames/001098.jpg,pyClient,1208267,
detecting image: frames/000334.jpg,pyClient,838883,
image frames/000594.jpg post detection process,pyClient,93050,
image frames/000087.jpg send to server for detection,pyClient,1227125,
frame_detection,pyClient,1031899,
image frames/001200.jpg send to server for detection,pyClient,971436,
detecting image: frames/000840.jpg,pyClient,558122,
image frames/000581.jpg send to server for detection,pyClient,214735,
frame_detection,pyClient,446345,
detect,pyServer,912502,"[log(ts=1682395906835575, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395906906783, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395906906852, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395906940646, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395907740542, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395907740697, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
frame_detection,pyClient,1100514,
frame_detection,pyClient,1395772,
detecting image: frames/001109.jpg,pyClient,1228421,
detect,pyServer,847184,"[log(ts=1682396707234016, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396707236277, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396707236406, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396707294174, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396708074907, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396708075040, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000017.jpg post detection process,pyClient,96926,
detecting image: frames/000612.jpg,pyClient,1133540,
detecting image: frames/000870.jpg,pyClient,983461,
image frames/001061.jpg post detection process,pyClient,83538,
image frames/001150.jpg post detection process,pyClient,90455,
image frames/000858.jpg send to server for detection,pyClient,998505,
image frames/000193.jpg post detection process,pyClient,100380,
image frames/000626.jpg send to server for detection,pyClient,1083770,
frame_detection,pyClient,1406178,
image frames/000030.jpg send to server for detection,pyClient,1112992,
image frames/000654.jpg post detection process,pyClient,87015,
detecting image: frames/000821.jpg,pyClient,1044545,
frame_detection,pyClient,1313260,
detecting image: frames/000143.jpg,pyClient,933815,
image frames/000636.jpg send to server for detection,pyClient,1036042,
frame_detection,pyClient,1133721,
detecting image: frames/000374.jpg,pyClient,368923,
image frames/000042.jpg send to server for detection,pyClient,921138,
frame_detection,pyClient,1155716,
frame_detection,pyClient,1282201,
frame_detection,pyClient,723803,
image frames/000554.jpg send to server for detection,pyClient,918720,
image frames/000916.jpg post detection process,pyClient,85668,
image frames/000414.jpg send to server for detection,pyClient,1162474,
image frames/000239.jpg send to server for detection,pyClient,1081639,
image frames/000094.jpg post detection process,pyClient,97157,
image frames/000849.jpg send to server for detection,pyClient,978697,
image frames/000461.jpg post detection process,pyClient,88750,
detecting image: frames/000226.jpg,pyClient,1209250,
image frames/000190.jpg post detection process,pyClient,100250,
detecting image: frames/001073.jpg,pyClient,1225534,
image frames/000785.jpg send to server for detection,pyClient,475261,
frame_detection,pyClient,397411,
detecting image: frames/000146.jpg,pyClient,1132847,
frame_detection,pyClient,1251273,
image frames/000138.jpg send to server for detection,pyClient,993778,
image frames/001110.jpg send to server for detection,pyClient,294484,
image frames/000116.jpg post detection process,pyClient,93147,
frame_detection,pyClient,1281751,
detect,pyServer,1110899,"[log(ts=1682396845356304, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396845375544, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396845375617, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396845418889, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396846460413, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396846460549, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/001100.jpg send to server for detection,pyClient,786887,
frame_detection,pyClient,982542,
detecting image: frames/000725.jpg,pyClient,1036764,
frame_detection,pyClient,863475,
image frames/000262.jpg post detection process,pyClient,94601,
image frames/001196.jpg send to server for detection,pyClient,715264,
detecting image: frames/000373.jpg,pyClient,1165193,
frame_detection,pyClient,1307727,
detecting image: frames/000482.jpg,pyClient,1255030,
image frames/000004.jpg post detection process,pyClient,94946,
frame_detection,pyClient,1226968,
detecting image: frames/000866.jpg,pyClient,611727,
image frames/000198.jpg send to server for detection,pyClient,896669,
frame_detection,pyClient,1402109,
image frames/000191.jpg post detection process,pyClient,99976,
detect,pyServer,286569,"[log(ts=1682395987703353, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395987731916, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395987731947, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395987746411, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395987983662, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395987983845, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
detecting image: frames/000931.jpg,pyClient,1209093,
image frames/000927.jpg send to server for detection,pyClient,1166799,
image frames/000454.jpg post detection process,pyClient,88737,
image frames/000635.jpg send to server for detection,pyClient,699201,
image frames/000277.jpg send to server for detection,pyClient,1016402,
image frames/000851.jpg post detection process,pyClient,88182,
detect,pyServer,556803,"[log(ts=1682396543431921, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396543433400, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396543433464, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396543488217, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396543983071, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396543983213, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000487.jpg send to server for detection,pyClient,789173,
image frames/000170.jpg send to server for detection,pyClient,1086574,
detecting image: frames/000896.jpg,pyClient,1215355,
detecting image: frames/000848.jpg,pyClient,499137,
frame_detection,pyClient,511312,
image frames/000678.jpg post detection process,pyClient,86246,
detecting image: frames/000218.jpg,pyClient,1067686,
image frames/001104.jpg send to server for detection,pyClient,344657,
detecting image: frames/000722.jpg,pyClient,1113859,
frame_detection,pyClient,923284,
image frames/000635.jpg post detection process,pyClient,84565,
frame_detection,pyClient,1170074,
detecting image: frames/000934.jpg,pyClient,925479,
frame_detection,pyClient,1384569,
image frames/000450.jpg post detection process,pyClient,89585,
detecting image: frames/000585.jpg,pyClient,1329750,
frame_detection,pyClient,1092619,
image frames/000928.jpg post detection process,pyClient,85946,
detecting image: frames/000615.jpg,pyClient,911105,
frame_detection,pyClient,395763,
image frames/000857.jpg send to server for detection,pyClient,1005295,
image frames/000393.jpg send to server for detection,pyClient,746061,
image frames/001049.jpg post detection process,pyClient,91175,
detecting image: frames/001093.jpg,pyClient,1231833,
image frames/000077.jpg post detection process,pyClient,97042,
image frames/000642.jpg post detection process,pyClient,89005,
detecting image: frames/000862.jpg,pyClient,1190045,
frame_detection,pyClient,1290966,
detect,pyServer,317900,"[log(ts=1682396637331837, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396637374705, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396637374740, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396637384840, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396637647629, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396637647685, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
detecting image: frames/000917.jpg,pyClient,975485,
detecting image: frames/000596.jpg,pyClient,1040614,
image frames/000613.jpg send to server for detection,pyClient,706087,
detecting image: frames/000332.jpg,pyClient,336218,
frame_detection,pyClient,1310792,
image frames/000111.jpg post detection process,pyClient,94850,
image frames/000045.jpg send to server for detection,pyClient,269937,
image frames/001091.jpg send to server for detection,pyClient,1010733,
frame_detection,pyClient,491469,
image frames/001037.jpg post detection process,pyClient,89042,
detecting image: frames/000645.jpg,pyClient,1207433,
image frames/000621.jpg send to server for detection,pyClient,212662,
frame_detection,pyClient,1288997,
frame_detection,pyClient,1357709,
detecting image: frames/000648.jpg,pyClient,1282131,
detecting image: frames/000498.jpg,pyClient,798939,
frame_detection,pyClient,1076467,
image frames/001181.jpg post detection process,pyClient,90651,
frame_detection,pyClient,1204792,
frame_detection,pyClient,1198691,
frame_detection,pyClient,1087854,
image frames/000216.jpg post detection process,pyClient,114642,
image frames/000208.jpg send to server for detection,pyClient,314179,
image frames/000692.jpg send to server for detection,pyClient,708083,
image frames/000064.jpg send to server for detection,pyClient,985793,
detecting image: frames/000377.jpg,pyClient,1120133,
frame_detection,pyClient,1325204,
detect,pyServer,764196,"[log(ts=1682396929233605, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396929235654, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396929235740, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396929285346, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396929985580, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396929985708, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000504.jpg post detection process,pyClient,87634,
image frames/000862.jpg post detection process,pyClient,87525,
image frames/000689.jpg post detection process,pyClient,85372,
detecting image: frames/001085.jpg,pyClient,1166133,
frame_detection,pyClient,1387495,
detecting image: frames/000015.jpg,pyClient,1328844,
image frames/000697.jpg post detection process,pyClient,85002,
detect,pyServer,1014809,"[log(ts=1682396890353557, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396890367106, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396890367170, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396890453655, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396891362000, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396891362166, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
detecting image: frames/000157.jpg,pyClient,505372,
detect,pyServer,671541,"[log(ts=1682396483690522, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396483731409, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396483731474, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396483836105, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396484356832, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396484356948, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
frame_detection,pyClient,1062889,
image frames/000137.jpg post detection process,pyClient,97057,
image frames/000325.jpg send to server for detection,pyClient,883600,
detecting image: frames/000189.jpg,pyClient,1150834,
image frames/000533.jpg post detection process,pyClient,88751,
frame_detection,pyClient,571939,
image frames/000819.jpg post detection process,pyClient,87716,
image frames/000307.jpg post detection process,pyClient,91275,
detecting image: frames/001183.jpg,pyClient,685713,
detecting image: frames/000245.jpg,pyClient,1047783,
detecting image: frames/000808.jpg,pyClient,1311243,
image frames/000358.jpg post detection process,pyClient,88782,
detecting image: frames/000067.jpg,pyClient,736705,
detecting image: frames/000760.jpg,pyClient,914052,
image frames/000202.jpg post detection process,pyClient,98883,
frame_detection,pyClient,1167122,
image frames/001065.jpg post detection process,pyClient,84833,
detect,pyServer,997516,"[log(ts=1682396882166858, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396882182744, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396882182825, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396882257222, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396883157542, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396883157688, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000379.jpg send to server for detection,pyClient,1081862,
image frames/000090.jpg post detection process,pyClient,94743,
image frames/000572.jpg post detection process,pyClient,88030,
image frames/000495.jpg send to server for detection,pyClient,1091467,
frame_detection,pyClient,1305046,
detect,pyServer,990085,"[log(ts=1682395862368342, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395862372038, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395862372111, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395862453126, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395863349339, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682395863349483, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
frame_detection,pyClient,1260893,
image frames/000997.jpg send to server for detection,pyClient,505271,
frame_detection,pyClient,945413,
image frames/001062.jpg post detection process,pyClient,84006,
image frames/000064.jpg post detection process,pyClient,95247,
image frames/001179.jpg post detection process,pyClient,94233,
detecting image: frames/000408.jpg,pyClient,1169697,
image frames/000426.jpg post detection process,pyClient,87253,
detecting image: frames/001168.jpg,pyClient,1312210,
detect,pyServer,990809,"[log(ts=1682396307785208, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396307833566, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396307833647, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396307936928, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396308769645, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396308769783, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000335.jpg post detection process,pyClient,92367,
detecting image: frames/000064.jpg,pyClient,1086926,
image frames/000644.jpg post detection process,pyClient,90521,
detecting image: frames/000523.jpg,pyClient,925084,
image frames/001014.jpg post detection process,pyClient,88605,
image frames/000159.jpg post detection process,pyClient,98658,
detect,pyServer,1143560,"[log(ts=1682396953808328, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396953882708, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396953882741, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396953951813, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396954946639, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396954946753, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000430.jpg send to server for detection,pyClient,1000271,
image frames/000187.jpg post detection process,pyClient,97302,
image frames/000882.jpg post detection process,pyClient,89198,
detecting image: frames/000499.jpg,pyClient,464634,
detecting image: frames/000667.jpg,pyClient,1181072,
frame_detection,pyClient,1116166,
image frames/000295.jpg post detection process,pyClient,90992,
image frames/000977.jpg send to server for detection,pyClient,1016279,
image frames/000353.jpg post detection process,pyClient,90535,
detecting image: frames/000666.jpg,pyClient,516478,
image frames/000665.jpg send to server for detection,pyClient,1108739,
detecting image: frames/000835.jpg,pyClient,1214639,
image frames/000398.jpg post detection process,pyClient,83945,
image frames/001013.jpg send to server for detection,pyClient,1030302,
detecting image: frames/000923.jpg,pyClient,1131133,
detect,pyServer,675981,"[log(ts=1682396482677416, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396482734931, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396482735025, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396482789952, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396483347008, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396483347171, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
frame_detection,pyClient,1234558,
frame_detection,pyClient,1397113,
image frames/000782.jpg post detection process,pyClient,80355,
detecting image: frames/000545.jpg,pyClient,949035,
detecting image: frames/000850.jpg,pyClient,1092637,
image frames/001189.jpg post detection process,pyClient,90215,
image frames/001148.jpg post detection process,pyClient,88540,
image frames/000913.jpg post detection process,pyClient,88703,
image frames/000832.jpg send to server for detection,pyClient,1098520,
detecting image: frames/001149.jpg,pyClient,1100615,
detecting image: frames/000367.jpg,pyClient,915841,
frame_detection,pyClient,1149958,
image frames/000739.jpg post detection process,pyClient,83523,
detect,pyServer,707335,"[log(ts=1682396586553473, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396586557086, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396586557175, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396586645664, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396587254372, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396587254572, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
detect,pyServer,863962,"[log(ts=1682396531793363, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396531848647, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396531848735, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396531932180, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396532651341, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1682396532651460, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/001027.jpg post detection process,pyClient,90875,
image frames/000150.jpg post detection process,pyClient,96323,
image frames/000344.jpg send to server for detection,pyClient,1011684,
image frames/000093.jpg send to server for detection,pyClient,823390,
image frames/000443.jpg post detection process,pyClient,90552,
image frames/000701.jpg send to server for detection,pyClient,901660,
detecting image: frames/001182.jpg,pyClient,952233,
frame_detection,pyClient,1037495,
frame_detection,pyClient,734393,
