Operation Name,Service,Duration,Logs
image frames/000804.jpg send to server for detection,pyClient,191918,
image frames/001086.jpg send to server for detection,pyClient,194857,
frame_detection,pyClient,382760,
image frames/001130.jpg send to server for detection,pyClient,156772,
frame_detection,pyClient,419022,
detecting image: frames/000743.jpg,pyClient,281990,
frame_detection,pyClient,418737,
image frames/000884.jpg send to server for detection,pyClient,202397,
frame_detection,pyClient,356730,
image frames/000049.jpg send to server for detection,pyClient,228429,
image frames/000794.jpg post detection process,pyClient,83650,
image frames/001038.jpg send to server for detection,pyClient,195466,
detecting image: frames/000857.jpg,pyClient,283497,
image frames/000508.jpg send to server for detection,pyClient,216240,
image frames/000486.jpg post detection process,pyClient,94524,
frame_detection,pyClient,368528,
image frames/000449.jpg post detection process,pyClient,130957,
image frames/000235.jpg post detection process,pyClient,84796,
image frames/000318.jpg send to server for detection,pyClient,243368,
image frames/000149.jpg send to server for detection,pyClient,210060,
image frames/000338.jpg send to server for detection,pyClient,218545,
image frames/000219.jpg post detection process,pyClient,93214,
image frames/000488.jpg send to server for detection,pyClient,219462,
image frames/000398.jpg post detection process,pyClient,91585,
image frames/000359.jpg post detection process,pyClient,89303,
frame_detection,pyClient,393631,
detecting image: frames/001014.jpg,pyClient,331783,
detecting image: frames/000812.jpg,pyClient,247500,
detecting image: frames/001063.jpg,pyClient,249693,
frame_detection,pyClient,402225,
detecting image: frames/000245.jpg,pyClient,251895,
frame_detection,pyClient,397421,
detecting image: frames/000875.jpg,pyClient,292127,
image frames/000732.jpg send to server for detection,pyClient,186701,
image frames/000399.jpg post detection process,pyClient,85691,
frame_detection,pyClient,399091,
detecting image: frames/000390.jpg,pyClient,309527,
detecting image: frames/001007.jpg,pyClient,249484,
detecting image: frames/000176.jpg,pyClient,308703,
image frames/000083.jpg post detection process,pyClient,97313,
detecting image: frames/001119.jpg,pyClient,261177,
frame_detection,pyClient,388897,
detecting image: frames/000235.jpg,pyClient,290899,
detecting image: frames/000398.jpg,pyClient,293022,
frame_detection,pyClient,374931,
image frames/000003.jpg post detection process,pyClient,101161,
image frames/001186.jpg post detection process,pyClient,88082,
detecting image: frames/000837.jpg,pyClient,294475,
detecting image: frames/001091.jpg,pyClient,258543,
frame_detection,pyClient,432960,
frame_detection,pyClient,428417,
image frames/000229.jpg send to server for detection,pyClient,207130,
image frames/001077.jpg post detection process,pyClient,94939,
detecting image: frames/000480.jpg,pyClient,297544,
frame_detection,pyClient,378961,
frame_detection,pyClient,400110,
image frames/000741.jpg post detection process,pyClient,78459,
detecting image: frames/001174.jpg,pyClient,301708,
image frames/000676.jpg post detection process,pyClient,87056,
detecting image: frames/000796.jpg,pyClient,275805,
image frames/000413.jpg send to server for detection,pyClient,196105,
frame_detection,pyClient,359100,
frame_detection,pyClient,462703,
image frames/000420.jpg post detection process,pyClient,89738,
detecting image: frames/000382.jpg,pyClient,290583,
frame_detection,pyClient,400806,
detecting image: frames/000059.jpg,pyClient,275962,
image frames/001112.jpg post detection process,pyClient,90453,
frame_detection,pyClient,423770,
detecting image: frames/000914.jpg,pyClient,324464,
frame_detection,pyClient,386736,
frame_detection,pyClient,375739,
image frames/000789.jpg send to server for detection,pyClient,147861,
image frames/000254.jpg send to server for detection,pyClient,206409,
image frames/001058.jpg post detection process,pyClient,88037,
image frames/000281.jpg post detection process,pyClient,93758,
image frames/000269.jpg post detection process,pyClient,91240,
image frames/000212.jpg post detection process,pyClient,95416,
frame_detection,pyClient,433160,
image frames/001122.jpg post detection process,pyClient,97808,
detecting image: frames/000543.jpg,pyClient,259620,
image frames/000892.jpg post detection process,pyClient,89688,
detecting image: frames/000663.jpg,pyClient,250889,
image frames/000917.jpg send to server for detection,pyClient,356409,
image frames/000617.jpg post detection process,pyClient,83148,
image frames/000463.jpg send to server for detection,pyClient,203933,
frame_detection,pyClient,362494,
frame_detection,pyClient,570303,
frame_detection,pyClient,389941,
image frames/000137.jpg send to server for detection,pyClient,208891,
image frames/000189.jpg send to server for detection,pyClient,175606,
image frames/000379.jpg send to server for detection,pyClient,181013,
frame_detection,pyClient,384260,
image frames/000358.jpg send to server for detection,pyClient,207245,
image frames/000299.jpg post detection process,pyClient,90125,
detecting image: frames/000702.jpg,pyClient,283783,
detecting image: frames/001081.jpg,pyClient,295058,
image frames/001002.jpg send to server for detection,pyClient,149427,
frame_detection,pyClient,357929,
image frames/001010.jpg post detection process,pyClient,89783,
frame_detection,pyClient,400922,
image frames/001070.jpg post detection process,pyClient,88086,
image frames/001120.jpg post detection process,pyClient,91359,
image frames/000498.jpg send to server for detection,pyClient,199676,
image frames/000516.jpg post detection process,pyClient,90321,
image frames/000049.jpg post detection process,pyClient,98038,
frame_detection,pyClient,600652,
image frames/000400.jpg send to server for detection,pyClient,202160,
frame_detection,pyClient,449188,
image frames/000427.jpg post detection process,pyClient,88584,
image frames/000796.jpg post detection process,pyClient,83058,
frame_detection,pyClient,359185,
frame_detection,pyClient,385638,
image frames/000694.jpg send to server for detection,pyClient,197308,
image frames/001107.jpg send to server for detection,pyClient,192810,
image frames/000592.jpg send to server for detection,pyClient,168878,
image frames/001172.jpg send to server for detection,pyClient,155144,
frame_detection,pyClient,364861,
detecting image: frames/000293.jpg,pyClient,468385,
image frames/001161.jpg send to server for detection,pyClient,182797,
image frames/000365.jpg post detection process,pyClient,88054,
image frames/000660.jpg send to server for detection,pyClient,192223,
image frames/000503.jpg send to server for detection,pyClient,462390,
detecting image: frames/000581.jpg,pyClient,292351,
detecting image: frames/000531.jpg,pyClient,256957,
image frames/000267.jpg send to server for detection,pyClient,196672,
detecting image: frames/001012.jpg,pyClient,292859,
detecting image: frames/000529.jpg,pyClient,319435,
detecting image: frames/000206.jpg,pyClient,314388,
image frames/001037.jpg post detection process,pyClient,87790,
image frames/000706.jpg post detection process,pyClient,86301,
detecting image: frames/000151.jpg,pyClient,277943,
image frames/000620.jpg post detection process,pyClient,85947,
detecting image: frames/000225.jpg,pyClient,261075,
detecting image: frames/000182.jpg,pyClient,324784,
detecting image: frames/000725.jpg,pyClient,276821,
frame_detection,pyClient,347948,
image frames/001080.jpg send to server for detection,pyClient,190722,
detecting image: frames/001176.jpg,pyClient,293031,
detecting image: frames/000935.jpg,pyClient,240450,
frame_detection,pyClient,414750,
image frames/000670.jpg post detection process,pyClient,84630,
image frames/001082.jpg send to server for detection,pyClient,172252,
detecting image: frames/000821.jpg,pyClient,243450,
frame_detection,pyClient,363017,
detecting image: frames/000429.jpg,pyClient,266841,
image frames/001089.jpg post detection process,pyClient,111189,
detecting image: frames/000588.jpg,pyClient,296576,
image frames/000026.jpg post detection process,pyClient,96074,
frame_detection,pyClient,392550,
image frames/000970.jpg post detection process,pyClient,89767,
detecting image: frames/000365.jpg,pyClient,255111,
image frames/000758.jpg send to server for detection,pyClient,186482,
image frames/001054.jpg post detection process,pyClient,88726,
image frames/000205.jpg post detection process,pyClient,95997,
image frames/000967.jpg post detection process,pyClient,89070,
detecting image: frames/000130.jpg,pyClient,314746,
image frames/000893.jpg send to server for detection,pyClient,199760,
image frames/000248.jpg post detection process,pyClient,90672,
image frames/000251.jpg send to server for detection,pyClient,200445,
detecting image: frames/001050.jpg,pyClient,288683,
detecting image: frames/000832.jpg,pyClient,286395,
frame_detection,pyClient,353826,
image frames/000305.jpg post detection process,pyClient,91526,
frame_detection,pyClient,406850,
image frames/000006.jpg post detection process,pyClient,96388,
image frames/000370.jpg post detection process,pyClient,89303,
image frames/000720.jpg post detection process,pyClient,83676,
image frames/001027.jpg post detection process,pyClient,87627,
image frames/000241.jpg post detection process,pyClient,88580,
image frames/000386.jpg post detection process,pyClient,89512,
detecting image: frames/001136.jpg,pyClient,254262,
detecting image: frames/000384.jpg,pyClient,267951,
image frames/000639.jpg send to server for detection,pyClient,199698,
detecting image: frames/000216.jpg,pyClient,306662,
detecting image: frames/000502.jpg,pyClient,258239,
image frames/000553.jpg post detection process,pyClient,86834,
frame_detection,pyClient,436960,
image frames/000827.jpg post detection process,pyClient,87111,
detecting image: frames/001011.jpg,pyClient,292095,
image frames/000767.jpg send to server for detection,pyClient,152786,
frame_detection,pyClient,601005,
image frames/001124.jpg post detection process,pyClient,89943,
image frames/000891.jpg send to server for detection,pyClient,148728,
detecting image: frames/000152.jpg,pyClient,422084,
detecting image: frames/000708.jpg,pyClient,294331,
detecting image: frames/001139.jpg,pyClient,281578,
image frames/001018.jpg send to server for detection,pyClient,231217,
detecting image: frames/000612.jpg,pyClient,300119,
image frames/000335.jpg send to server for detection,pyClient,174779,
frame_detection,pyClient,393677,
image frames/000270.jpg post detection process,pyClient,92059,
image frames/000982.jpg send to server for detection,pyClient,193220,
frame_detection,pyClient,400634,
frame_detection,pyClient,366435,
image frames/000688.jpg send to server for detection,pyClient,203337,
frame_detection,pyClient,374080,
frame_detection,pyClient,393804,
image frames/000822.jpg send to server for detection,pyClient,190832,
image frames/000657.jpg post detection process,pyClient,88448,
frame_detection,pyClient,373972,
detecting image: frames/000343.jpg,pyClient,311864,
detecting image: frames/000759.jpg,pyClient,287638,
image frames/000321.jpg send to server for detection,pyClient,214425,
image frames/001139.jpg post detection process,pyClient,88885,
frame_detection,pyClient,359934,
image frames/000096.jpg post detection process,pyClient,97541,
detecting image: frames/000980.jpg,pyClient,242969,
image frames/001051.jpg post detection process,pyClient,88562,
frame_detection,pyClient,342161,
frame_detection,pyClient,406449,
frame_detection,pyClient,387915,
image frames/000963.jpg post detection process,pyClient,93412,
image frames/000809.jpg send to server for detection,pyClient,201297,
image frames/001141.jpg post detection process,pyClient,88582,
detecting image: frames/000105.jpg,pyClient,328956,
image frames/000145.jpg send to server for detection,pyClient,182988,
detecting image: frames/001043.jpg,pyClient,261242,
image frames/000986.jpg send to server for detection,pyClient,190355,
image frames/001128.jpg send to server for detection,pyClient,151708,
image frames/000576.jpg send to server for detection,pyClient,209862,
image frames/000642.jpg send to server for detection,pyClient,154574,
detecting image: frames/000971.jpg,pyClient,290430,
image frames/001015.jpg send to server for detection,pyClient,189158,
image frames/000532.jpg post detection process,pyClient,89654,
frame_detection,pyClient,340964,
image frames/000361.jpg send to server for detection,pyClient,159380,
image frames/000368.jpg post detection process,pyClient,90809,
image frames/000087.jpg post detection process,pyClient,96734,
image frames/001048.jpg send to server for detection,pyClient,192516,
image frames/001022.jpg send to server for detection,pyClient,210582,
frame_detection,pyClient,425289,
image frames/000705.jpg send to server for detection,pyClient,201497,
detecting image: frames/000925.jpg,pyClient,287507,
frame_detection,pyClient,384653,
image frames/001007.jpg post detection process,pyClient,91946,
image frames/000722.jpg post detection process,pyClient,115189,
image frames/000618.jpg send to server for detection,pyClient,204961,
image frames/000067.jpg send to server for detection,pyClient,202018,
image frames/000953.jpg send to server for detection,pyClient,148111,
image frames/000460.jpg post detection process,pyClient,88405,
frame_detection,pyClient,338327,
detecting image: frames/000494.jpg,pyClient,273877,
detecting image: frames/000032.jpg,pyClient,317942,
detecting image: frames/000765.jpg,pyClient,239017,
detecting image: frames/000696.jpg,pyClient,247002,
detecting image: frames/000306.jpg,pyClient,266324,
detecting image: frames/000345.jpg,pyClient,289901,
image frames/001144.jpg send to server for detection,pyClient,191493,
detecting image: frames/000409.jpg,pyClient,282513,
image frames/000323.jpg post detection process,pyClient,93248,
image frames/000880.jpg post detection process,pyClient,90719,
image frames/000243.jpg post detection process,pyClient,85641,
frame_detection,pyClient,361508,
detecting image: frames/000213.jpg,pyClient,315949,
image frames/000396.jpg send to server for detection,pyClient,191831,
image frames/000258.jpg send to server for detection,pyClient,205767,
image frames/000609.jpg post detection process,pyClient,94375,
image frames/000394.jpg post detection process,pyClient,85116,
detecting image: frames/000236.jpg,pyClient,289502,
image frames/000188.jpg send to server for detection,pyClient,209115,
detecting image: frames/000060.jpg,pyClient,323726,
frame_detection,pyClient,373807,
frame_detection,pyClient,414686,
image frames/000595.jpg post detection process,pyClient,92928,
image frames/000156.jpg post detection process,pyClient,95886,
image frames/000365.jpg send to server for detection,pyClient,160156,
image frames/000351.jpg post detection process,pyClient,89896,
image frames/000739.jpg send to server for detection,pyClient,179895,
image frames/001203.jpg post detection process,pyClient,160272,
detecting image: frames/000219.jpg,pyClient,274054,
detecting image: frames/001021.jpg,pyClient,283473,
image frames/001173.jpg post detection process,pyClient,90152,
image frames/000684.jpg send to server for detection,pyClient,144799,
frame_detection,pyClient,361910,
detecting image: frames/000982.jpg,pyClient,286036,
image frames/001192.jpg send to server for detection,pyClient,199086,
image frames/000919.jpg send to server for detection,pyClient,165218,
detecting image: frames/000177.jpg,pyClient,314559,
detecting image: frames/001085.jpg,pyClient,250723,
image frames/000261.jpg send to server for detection,pyClient,171359,
image frames/000474.jpg post detection process,pyClient,151522,
frame_detection,pyClient,405676,
detecting image: frames/000195.jpg,pyClient,372795,
image frames/000781.jpg send to server for detection,pyClient,181981,
image frames/001149.jpg post detection process,pyClient,89708,
image frames/001068.jpg send to server for detection,pyClient,203033,
image frames/000888.jpg send to server for detection,pyClient,194072,
frame_detection,pyClient,396841,
image frames/000671.jpg send to server for detection,pyClient,195030,
frame_detection,pyClient,392493,
detecting image: frames/000877.jpg,pyClient,286803,
image frames/000523.jpg post detection process,pyClient,94129,
image frames/000626.jpg post detection process,pyClient,148638,
image frames/000422.jpg send to server for detection,pyClient,200707,
image frames/001170.jpg send to server for detection,pyClient,150047,
image frames/001119.jpg post detection process,pyClient,93505,
image frames/000199.jpg post detection process,pyClient,100697,
frame_detection,pyClient,390464,
image frames/001074.jpg send to server for detection,pyClient,226168,
image frames/000024.jpg post detection process,pyClient,96007,
image frames/000726.jpg post detection process,pyClient,83247,
frame_detection,pyClient,353936,
image frames/000162.jpg post detection process,pyClient,98901,
detecting image: frames/000694.jpg,pyClient,289753,
detecting image: frames/000693.jpg,pyClient,284481,
image frames/000081.jpg post detection process,pyClient,204617,
image frames/000151.jpg send to server for detection,pyClient,177021,
image frames/001060.jpg send to server for detection,pyClient,196729,
detecting image: frames/000311.jpg,pyClient,315863,
detecting image: frames/000930.jpg,pyClient,281675,
image frames/000999.jpg send to server for detection,pyClient,221765,
image frames/000185.jpg post detection process,pyClient,98171,
image frames/001149.jpg send to server for detection,pyClient,198268,
image frames/000417.jpg send to server for detection,pyClient,205047,
frame_detection,pyClient,418386,
image frames/000805.jpg post detection process,pyClient,86691,
image frames/000747.jpg send to server for detection,pyClient,181607,
frame_detection,pyClient,422451,
image frames/000799.jpg post detection process,pyClient,87375,
frame_detection,pyClient,340329,
detecting image: frames/000068.jpg,pyClient,346230,
detecting image: frames/000934.jpg,pyClient,251173,
image frames/000105.jpg post detection process,pyClient,95893,
frame_detection,pyClient,347986,
detecting image: frames/000118.jpg,pyClient,315822,
detecting image: frames/000921.jpg,pyClient,275833,
frame_detection,pyClient,351497,
detect,pyServer,51090,"[log(ts=1683071973848502, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071973877504, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071973877530, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071973885972, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071973898110, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071973898156, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000975.jpg post detection process,pyClient,107292,
detecting image: frames/000378.jpg,pyClient,319410,
image frames/000480.jpg post detection process,pyClient,91094,
frame_detection,pyClient,374969,
image frames/000989.jpg post detection process,pyClient,87080,
image frames/000614.jpg post detection process,pyClient,103954,
detecting image: frames/000574.jpg,pyClient,258780,
frame_detection,pyClient,380123,
detect,pyServer,50964,"[log(ts=1683072335221608, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072335252074, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072335252087, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072335260020, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072335271369, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072335271397, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000511.jpg post detection process,pyClient,89349,
frame_detection,pyClient,363122,
image frames/000207.jpg post detection process,pyClient,95643,
frame_detection,pyClient,380758,
image frames/000021.jpg post detection process,pyClient,97415,
frame_detection,pyClient,392994,
frame_detection,pyClient,395844,
detecting image: frames/000616.jpg,pyClient,303748,
detecting image: frames/000947.jpg,pyClient,247802,
detecting image: frames/000160.jpg,pyClient,321708,
frame_detection,pyClient,430544,
detecting image: frames/001134.jpg,pyClient,291335,
image frames/000845.jpg send to server for detection,pyClient,187149,
image frames/000364.jpg send to server for detection,pyClient,224263,
frame_detection,pyClient,384847,
detecting image: frames/000329.jpg,pyClient,530367,
image frames/000072.jpg send to server for detection,pyClient,200841,
image frames/000380.jpg post detection process,pyClient,94676,
image frames/000850.jpg send to server for detection,pyClient,279240,
image frames/001035.jpg send to server for detection,pyClient,229153,
detecting image: frames/000919.jpg,pyClient,258190,
detecting image: frames/000808.jpg,pyClient,253138,
detecting image: frames/001038.jpg,pyClient,291476,
detecting image: frames/001135.jpg,pyClient,254842,
image frames/000937.jpg send to server for detection,pyClient,192239,
image frames/000182.jpg post detection process,pyClient,98142,
image frames/000072.jpg post detection process,pyClient,94572,
detect,pyServer,83385,"[log(ts=1683071979180387, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071979243779, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071979243793, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071979251843, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071979262608, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071979262641, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
detecting image: frames/000408.jpg,pyClient,275724,
detecting image: frames/000509.jpg,pyClient,306396,
image frames/000140.jpg post detection process,pyClient,96882,
image frames/001086.jpg post detection process,pyClient,88350,
image frames/000076.jpg send to server for detection,pyClient,225100,
image frames/001162.jpg send to server for detection,pyClient,204536,
frame_detection,pyClient,407683,
detecting image: frames/000141.jpg,pyClient,335555,
image frames/000965.jpg post detection process,pyClient,86708,
frame_detection,pyClient,430282,
frame_detection,pyClient,404729,
frame_detection,pyClient,427877,
frame_detection,pyClient,382205,
detecting image: frames/000366.jpg,pyClient,308292,
image frames/000683.jpg send to server for detection,pyClient,189045,
frame_detection,pyClient,408054,
detecting image: frames/001001.jpg,pyClient,289818,
image frames/000711.jpg post detection process,pyClient,85816,
image frames/000462.jpg post detection process,pyClient,91740,
detecting image: frames/000598.jpg,pyClient,346355,
image frames/000782.jpg post detection process,pyClient,81320,
image frames/000157.jpg post detection process,pyClient,96136,
image frames/000004.jpg send to server for detection,pyClient,163300,
image frames/000359.jpg send to server for detection,pyClient,162612,
image frames/000366.jpg send to server for detection,pyClient,212303,
image frames/000817.jpg send to server for detection,pyClient,197399,
frame_detection,pyClient,397975,
image frames/000538.jpg send to server for detection,pyClient,157168,
image frames/000612.jpg send to server for detection,pyClient,203157,
detecting image: frames/000015.jpg,pyClient,305823,
detecting image: frames/000124.jpg,pyClient,310910,
frame_detection,pyClient,410484,
detecting image: frames/000243.jpg,pyClient,288968,
detecting image: frames/000958.jpg,pyClient,280482,
image frames/000901.jpg post detection process,pyClient,90085,
image frames/000462.jpg send to server for detection,pyClient,158501,
image frames/000564.jpg send to server for detection,pyClient,158256,
image frames/000493.jpg send to server for detection,pyClient,154122,
frame_detection,pyClient,403445,
detecting image: frames/000439.jpg,pyClient,254177,
detecting image: frames/001010.jpg,pyClient,272899,
image frames/000508.jpg post detection process,pyClient,90721,
frame_detection,pyClient,400368,
image frames/000316.jpg post detection process,pyClient,92039,
frame_detection,pyClient,395855,
frame_detection,pyClient,386986,
detecting image: frames/001076.jpg,pyClient,363804,
detecting image: frames/000169.jpg,pyClient,330679,
detecting image: frames/000369.jpg,pyClient,306299,
detecting image: frames/000115.jpg,pyClient,266599,
detecting image: frames/000269.jpg,pyClient,308526,
detecting image: frames/000882.jpg,pyClient,290894,
frame_detection,pyClient,401738,
image frames/000977.jpg post detection process,pyClient,85525,
detecting image: frames/000957.jpg,pyClient,281124,
image frames/000223.jpg post detection process,pyClient,92696,
image frames/000228.jpg post detection process,pyClient,88349,
frame_detection,pyClient,481480,
frame_detection,pyClient,371173,
image frames/000266.jpg post detection process,pyClient,91078,
detecting image: frames/000899.jpg,pyClient,313818,
image frames/000867.jpg send to server for detection,pyClient,191200,
frame_detection,pyClient,407363,
detecting image: frames/000691.jpg,pyClient,324763,
frame_detection,pyClient,424801,
image frames/000209.jpg send to server for detection,pyClient,226072,
image frames/001203.jpg send to server for detection,pyClient,244401,
image frames/000261.jpg post detection process,pyClient,95829,
detect,pyServer,89841,"[log(ts=1683072299811405, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072299879802, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072299879823, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072299888502, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072299899916, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683072299899955, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
detect,pyServer,86007,"[log(ts=1683071972710442, fields=[keyvalue(key='message', value_type='string', value_string='decoding from base64', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071972775780, fields=[keyvalue(key='message', value_type='string', value_string='Buffer encoding time', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071972775794, fields=[keyvalue(key='message', value_type='string', value_string='numpy array to opencv image', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071972784071, fields=[keyvalue(key='message', value_type='string', value_string='send frame to model for detection', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071972795161, fields=[keyvalue(key='message', value_type='string', value_string='frame detection finished', value_bool=False, value_long=0, value_double=0.0, value_binary=None)]), log(ts=1683071972795195, fields=[keyvalue(key='message', value_type='string', value_string='end computation in detector', value_bool=False, value_long=0, value_double=0.0, value_binary=None)])]"
image frames/000259.jpg send to server for detection,pyClient,211387,
image frames/000226.jpg send to server for detection,pyClient,331267,
image frames/000484.jpg send to server for detection,pyClient,201729,
image frames/000950.jpg send to server for detection,pyClient,195292,
image frames/001158.jpg send to server for detection,pyClient,191986,
image frames/000894.jpg post detection process,pyClient,90554,
detecting image: frames/001015.jpg,pyClient,284077,
image frames/000563.jpg send to server for detection,pyClient,187187,
image frames/000490.jpg send to server for detection,pyClient,205845,
image frames/000790.jpg send to server for detection,pyClient,181604,
image frames/001107.jpg post detection process,pyClient,90166,
image frames/000131.jpg send to server for detection,pyClient,211106,
frame_detection,pyClient,344334,
detecting image: frames/000441.jpg,pyClient,256035,
detecting image: frames/000945.jpg,pyClient,292807,
image frames/000775.jpg send to server for detection,pyClient,185447,
frame_detection,pyClient,377704,
frame_detection,pyClient,376952,
image frames/000672.jpg send to server for detection,pyClient,160739,
image frames/000090.jpg send to server for detection,pyClient,203744,
frame_detection,pyClient,414595,
image frames/000431.jpg post detection process,pyClient,90952,
image frames/000606.jpg send to server for detection,pyClient,204541,
detecting image: frames/001152.jpg,pyClient,305254,
detecting image: frames/001036.jpg,pyClient,289839,
image frames/000866.jpg post detection process,pyClient,89551,
frame_detection,pyClient,430004,
detecting image: frames/001027.jpg,pyClient,294778,
image frames/000921.jpg send to server for detection,pyClient,153850,
image frames/000892.jpg send to server for detection,pyClient,194312,
frame_detection,pyClient,387521,
frame_detection,pyClient,345674,
image frames/000024.jpg send to server for detection,pyClient,213185,
image frames/000290.jpg post detection process,pyClient,91277,
image frames/000246.jpg post detection process,pyClient,93532,
frame_detection,pyClient,341593,
image frames/000661.jpg post detection process,pyClient,129237,
image frames/000107.jpg post detection process,pyClient,94299,
frame_detection,pyClient,401028,
image frames/000988.jpg post detection process,pyClient,85104,
detecting image: frames/000839.jpg,pyClient,243244,
detecting image: frames/000264.jpg,pyClient,383745,
detecting image: frames/000031.jpg,pyClient,272751,
image frames/000920.jpg send to server for detection,pyClient,147075,
image frames/000518.jpg post detection process,pyClient,89005,
image frames/000133.jpg send to server for detection,pyClient,213466,
detecting image: frames/000973.jpg,pyClient,286444,
detecting image: frames/000083.jpg,pyClient,311469,
image frames/000342.jpg post detection process,pyClient,89681,
detecting image: frames/000993.jpg,pyClient,400749,
detecting image: frames/000841.jpg,pyClient,324069,
detecting image: frames/000045.jpg,pyClient,386297,
frame_detection,pyClient,443913,
detecting image: frames/000011.jpg,pyClient,387745,
detecting image: frames/000040.jpg,pyClient,299691,
frame_detection,pyClient,466592,
detecting image: frames/000856.jpg,pyClient,283212,
frame_detection,pyClient,396106,
image frames/000913.jpg send to server for detection,pyClient,199282,
detecting image: frames/000927.jpg,pyClient,249344,
image frames/000264.jpg post detection process,pyClient,158810,
detecting image: frames/000443.jpg,pyClient,258743,
image frames/000475.jpg send to server for detection,pyClient,201273,
frame_detection,pyClient,367705,
image frames/000759.jpg send to server for detection,pyClient,184293,
image frames/000701.jpg post detection process,pyClient,86171,
image frames/000940.jpg send to server for detection,pyClient,185592,
image frames/000578.jpg send to server for detection,pyClient,191751,
image frames/000340.jpg post detection process,pyClient,90003,
frame_detection,pyClient,373219,
image frames/000851.jpg send to server for detection,pyClient,180698,
detecting image: frames/000187.jpg,pyClient,275693,
frame_detection,pyClient,438707,
image frames/000152.jpg send to server for detection,pyClient,324680,
detecting image: frames/000157.jpg,pyClient,275922,
image frames/000889.jpg post detection process,pyClient,91463,
frame_detection,pyClient,361062,
image frames/000979.jpg post detection process,pyClient,82727,
detecting image: frames/000828.jpg,pyClient,293967,
frame_detection,pyClient,387192,
image frames/000942.jpg post detection process,pyClient,146467,
detecting image: frames/000701.jpg,pyClient,290245,
image frames/000566.jpg post detection process,pyClient,86019,
image frames/000472.jpg send to server for detection,pyClient,206560,
image frames/000567.jpg send to server for detection,pyClient,148577,
image frames/000665.jpg send to server for detection,pyClient,201400,
